categories,name,kkal,belki,fat,ugl
Рыба и морепродукты,Рапана,77,16.7,1.1,0.0
Рыба и морепродукты,Карась отварной,102,20.7,2.1,0.0
Рыба и морепродукты,Молоки рыбьи,90,16.0,2.9,0.0
Рыба и морепродукты,Окунь речной жареный,180,20.6,9.1,4.0
Рыба и морепродукты,Горбуша маринованная,136,20.9,5.8,0.0
Рыба и морепродукты,Мидии жареные,59,11.2,1.6,0.0
Рыба и морепродукты,Налим свежий,80,18.8,0.6,0.0
Рыба и морепродукты,Кижуч,140,21.6,6.0,0.0
Рыба и морепродукты,Водоросль нори,349,46.1,0.1,41.0
Рыба и морепродукты,Шемая,88,17.5,2.0,0.0
Рыба и морепродукты,Икра искусственная,64,1.0,5.0,2.6
Рыба и морепродукты,Икра мойвы Санта Бремор с копчёным лососем,367,8.8,36.9,0.0
Рыба и морепродукты,Мидии консервированные,88,17.5,2.0,0.0
Рыба и морепродукты,Рыбные палочки замороженные,206,9.5,8.7,22.4
Рыба и морепродукты,Рыбный фарш,69,16.0,0.6,0.0
Рыба и морепродукты,Щука отварная,98,21.3,1.3,
Рыба и морепродукты,Тиляпия жареная,128,26.1,2.6,
Рыба и морепродукты,Икра трески,115,24.0,0.2,0.0
Рыба и морепродукты,Краснопёрка,100,18.3,3.0,0.0
Рыба и морепродукты,Треска копченая,94,22.1,0.5,
Рыба и морепродукты,Сёмга слабосоленая Русское море филе-кусок,195,23.0,13.0,
Рыба и морепродукты,Шпротный паштет,195,12.0,14.0,5.3
Рыба и морепродукты,Икра минтаевая пробойная,131,28.4,1.9,0.0
Рыба и морепродукты,Рыбная соломка,231,46.0,3.0,5.0
Рыба и морепродукты,Ставрида припущенная,122,19.6,4.8,
Рыба и морепродукты,Форель слабосолёная,186,20.6,10.1,
Рыба и морепродукты,Белорыбица,88,17.5,2.0,0.0
Рыба и морепродукты,Икра сельди,222,31.6,10.3,0.0
Рыба и морепродукты,Сельдь горячего копчения,215,21.8,14.3,
Рыба и морепродукты,Рыбные полуфабрикаты,209,12.5,6.7,14.7
Рыба и морепродукты,Сардина в масле,221,24.1,13.9,
Рыба и морепродукты,Стерлядь копченая,88,17.5,2.0,0.0
Рыба и морепродукты,Масляная рыба копченая,180,18.0,12.0,0.0
Рыба и морепродукты,Тюлька,88,17.5,2.0,0.0
Рыба и морепродукты,Карась свежий,87,17.7,1.8,0.0
Рыба и морепродукты,Аргентина,88,17.6,2.0,0.0
Рыба и морепродукты,Водоросли бурые,43,1.7,0.6,8.3
Рыба и морепродукты,Лосось консервированный,144,20.6,6.3,0.0
Рыба и морепродукты,Навага дальневосточная,68,15.1,0.9,0.0
Рыба и морепродукты,Бычок,88,17.5,2.0,0.0
Рыба и морепродукты,Судак свежий,84,19.2,0.7,
Рыба и морепродукты,Судак припущенный,89,19.6,1.2,
Рыба и морепродукты,Палтус отварной,216,14.0,17.8,0.0
Рыба и морепродукты,Меч-рыба,144,19.7,6.7,0.0
Рыба и морепродукты,Лангуст (мясо шеек),88,17.5,2.0,0.0
Рыба и морепродукты,Нельма,115,22.3,2.8,0.0
Рыба и морепродукты,Кальмары жареные,188,14.2,13.4,1.8
Рыба и морепродукты,Скумбрия в масле,278,13.1,25.1,
Рыба и морепродукты,Окунь речной фаршированный,130,14.9,6.1,3.9
Рыба и морепродукты,Икра белужья зернистая,237,27.2,14.2,0.0
Рыба и морепродукты,Водоросль ирландский мох (карраген),49,1.5,0.2,11.0
Рыба и морепродукты,Окунь морской свежий,79,15.3,1.5,0.0
Рыба и морепродукты,Летучая рыба,87,15.5,1.8,0.0
Рыба и морепродукты,Желтохвост (лакедра),240,21.0,16.0,0.0
Рыба и морепродукты,Икра осетровая пробойная,235,36.0,10.2,0.0
Рыба и морепродукты,Сельдь консервированная,88,17.5,2.0,0.0
Рыба и морепродукты,Чехонь,88,17.5,2.0,0.0
Рыба и морепродукты,Форель морская свежая,157,20.5,4.3,
Рыба и морепродукты,Толстолобик белый свежий,86,19.5,0.9,0.2
Рыба и морепродукты,Форель копчёная,132,26.0,3.1,0.5
Рыба и морепродукты,Сайра бланшированная в масле,283,18.3,23.3,
Рыба и морепродукты,Рыбные бургеры,131,12.0,0.8,19.0
Рыба и морепродукты,Креветки отварные,95,18.9,2.2,0.0
Рыба и морепродукты,Горбуша отварная,168,22.9,7.8,0.0
Рыба и морепродукты,Килька соленая,137,17.1,7.6,0.0
Рыба и морепродукты,Коктейль из морепродуктов в рассоле,59,10.0,1.5,1.3
Рыба и морепродукты,Язь свежий,81,18.2,1.0,
Рыба и морепродукты,Терпуг зубатый,85,17.6,9.5,
Рыба и морепродукты,Зубатка жареная,209,22.2,11.5,4.1
Рыба и морепродукты,Икра мойвы Санта Бремор классическая,365,8.1,38.6,0.0
Рыба и морепродукты,Кальмары сушеные,286,62.0,2.0,5.0
Рыба и морепродукты,Раки морские вареные,90,20.5,0.7,0.3
Рыба и морепродукты,Чукучан,92,16.7,2.3,0.0
Рыба и морепродукты,Бельдюга,88,17.5,2.0,0.0
Рыба и морепродукты,Визига,28,1.2,0.1,6.0
Рыба и морепродукты,Водоросль далс,25,1.5,0.0,5.0
Рыба и морепродукты,Водоросль порфира,35,5.8,0.3,4.8
Рыба и морепродукты,Морепродукты,85,15.5,1.0,0.1
Рыба и морепродукты,Хек отварной,95,18.5,2.3,0.0
Рыба и морепродукты,Крабовые палочки Санта Бремор Снежный краб,70,8.9,1.0,6.3
Рыба и морепродукты,Сёмга (брюшки),310,25.0,24.0,0.0
Рыба и морепродукты,Рыба маринованная,82,1.7,3.0,11.4
Рыба и морепродукты,Котлеты из трески,164,12.6,5.9,15.0
Рыба и морепродукты,Кальмары отварные,122,21.2,2.8,2.0
Рыба и морепродукты,Окунь речной запечённый,103,6.8,4.7,8.4
Рыба и морепродукты,Скумбрия отварная,211,19.6,14.7,
Рыба и морепродукты,Голец,135,22.4,5.7,0.0
Рыба и морепродукты,Зубатка запеченная,137,7.4,8.8,6.8
Рыба и морепродукты,Осьминог консервированный,135,21.0,5.2,4.0
Рыба и морепродукты,Карп консервированный,138,13.6,8.7,1.4
Рыба и морепродукты,Лосось солёный,269,21.0,20.5,0.0
Рыба и морепродукты,Хамса соленая,166,21.2,9.0,
Рыба и морепродукты,Красноглазка,125,21.9,4.2,0.0
Рыба и морепродукты,Карп свежий,112,16.0,5.3,0.0
Рыба и морепродукты,Зубатка отварная,114,15.5,5.8,0.0
Рыба и морепродукты,Рыбная строганина,172,34.3,3.9,0.5
Рыба и морепродукты,Ставрида свежая,119,19.0,5.0,
Рыба и морепродукты,Крабовые палочки,73,6.0,1.0,10.0
Рыба и морепродукты,Хек жареный,105,14.3,3.9,2.5
Рыба и морепродукты,Горбуша солёная,169,22.1,9.0,0.0
Рыба и морепродукты,Минтай (печень),474,6.0,50.0,0.0
Рыба и морепродукты,Икра жёлтая (частиковая),88,17.5,2.0,0.0
Рыба и морепродукты,Морской гребешок,92,17.0,2.0,3.0
Рыба и морепродукты,Килька пряного посола,154,14.8,10.5,0.0
Рыба и морепродукты,Мойва свежая,157,13.4,11.5,0.0
Рыба и морепродукты,Корюшка,102,15.4,4.5,0.0
Рыба и морепродукты,Креветки свежие,97,22.0,1.0,0.0
Рыба и морепродукты,Морская капуста маринованная,61,1.0,5.0,3.0
Рыба и морепродукты,Навага,73,16.1,1.0,0.0
Рыба и морепродукты,Палтус свежий,102,18.9,3.0,0.0
Рыба и морепродукты,Икра мойвы Санта Бремор с креветкой,374,8.1,37.9,0.0
Рыба и морепродукты,Вобла вяленая,235,46.4,5.5,0.0
Рыба и морепродукты,Камбала свежая,83,16.5,1.8,0.0
Рыба и морепродукты,Раки речные свежие,76,15.5,1.0,1.2
Рыба и морепродукты,Сом маринованный,116,11.4,7.4,0.2
Рыба и морепродукты,Шип,164,16.4,10.9,0.0
Рыба и морепродукты,Бопс (Полосатик),79,15.3,1.5,0.0
Рыба и морепродукты,Лещ отварной,126,20.9,4.7,0.0
Рыба и морепродукты,Устрицы отварные,95,14.0,3.0,
Рыба и морепродукты,Сардина в томатном соусе,162,17.0,9.9,1.4
Рыба и морепродукты,Крабовое мясо Санта Бремор,84,4.9,1.7,12.3
Рыба и морепродукты,Минтай (филе),72,16.0,1.0,0.0
Рыба и морепродукты,Ледяная рыба,90,17.7,2.2,0.0
Рыба и морепродукты,Лосось маринованный,237,21.0,17.0,0.0
Рыба и морепродукты,Рыба-сабля,106,19.3,3.2,0.0
Рыба и морепродукты,Сазан азовский,121,18.4,5.3,
Рыба и морепродукты,Нерка,157,20.3,8.4,0.0
Рыба и морепродукты,Коктейль морской замороженный,124,2.1,3.6,1.8
Рыба и морепродукты,Масляная рыба,112,18.8,4.2,0.0
Рыба и морепродукты,Бычки в томатном соусе,88,17.5,2.0,0.0
Рыба и морепродукты,Тунец соленый,139,24.5,4.5,0.0
Рыба и морепродукты,Вобла свежая,97,18.0,2.8,0.0
Рыба и морепродукты,Сайда,92,19.4,0.9,0.0
Рыба и морепродукты,Клыкач,202,14.4,16.1,0.0
Рыба и морепродукты,Килька консервированная,159,12.0,11.0,3.1
